course_id,course_name,course_description,product_family,category,difficulty,keywords,estimated_time_minutes,prerequisite_courses,related_courses,created_date,Link,
C604,Galaxy Z 기초 다지기: 실전 가이드,실제 상담 시나리오와 데모 흐름을 통해 Galaxy Z의 강점을 자연스럽게 드러내는 방법을 익힙니다.,Galaxy Z,제품 기초,하,#OneUI #업무효율 #크로스셀링,23,"C346, C371",C590,2024-02-14,https://www.samsung.com/sec/buds/all-buds/,
C605,Galaxy S 기초 다지기: 사례 중심 학습,실제 상담 시나리오와 데모 흐름을 통해 Galaxy S의 강점을 자연스럽게 드러내는 방법을 익힙니다.,Galaxy S,제품 기초,중,#VOC #Z세대 #매장운영 #삼성페이,28,,C583,2023-11-11,https://www.samsung.com/sec/rings/all-rings/,
C606,Galaxy S 보안 & 편의: 사례 중심 학습,경쟁 제품 대비 차별화 요소를 정량/정성 데이터로 설명하는 법을 연습합니다.,Galaxy S,제품 심화 기능,중,#게이밍 #디지털마케팅 #쉬운사용법 #역사,50,,C594,2023-12-11,https://www.samsung.com/sec/mobile-accessories/all-mobile-accessories/,
C607,Galaxy A 시리즈 한눈에 보기: 사례 중심 학습,"Galaxy A의 특징과 고객 가치 포인트를 사례 중심으로 학습하고, 현장에서 바로 적용 가능한 스크립트를 제공합니다.",Galaxy A,제품 기초,하,#VOC #보안 #야간모드 #업셀링,48,"C034, C303","C579, C594, C603",2023-05-02,https://www.samsung.com/sec/smartphones/all-smartphones/,
C608,불만 응대 실전: 실전 가이드,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,공통,고객 응대,하,#S펜활용 #플래그십,41,,"C580, C599, C605",2023-03-22,https://www.samsung.com/sec/tablets/all-tablets/,
C609,Galaxy A 배터리 최적화: 사례 중심 학습,경쟁 제품 대비 차별화 요소를 정량/정성 데이터로 설명하는 법을 연습합니다.,Galaxy A,제품 심화 기능,중,#S펜활용 #Z세대 #생산성,39,,,2024-09-28,https://www.samsung.com/sec/watches/all-watches/,
C610,Galaxy S 시스템 튜닝,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,Galaxy S,전문가 과정,상,#가성비 #생산성,68,"C184, C198",C609,2024-02-07,https://www.samsung.com/sec/buds/all-buds/,
C611,Galaxy Z 기초 다지기: AtoZ,고객 유형별 페르소나를 기반으로 제품 기초 상황에서의 최적 멘트와 질문 리스트를 제시합니다.,Galaxy Z,제품 기초,하,#배터리 #브랜드 #업무효율,26,,C597,2023-10-09,https://www.samsung.com/sec/rings/all-rings/,
C612,온라인 전환: AtoZ,경쟁 제품 대비 차별화 요소를 정량/정성 데이터로 설명하는 법을 연습합니다.,공통,입문 전략,하,#ProMode #디지털마케팅,28,,C605,2023-07-29,https://www.samsung.com/sec/mobile-accessories/all-mobile-accessories/,
C613,Galaxy Z Expert RAW 완벽 가이드: 현장 적용 팁,"Galaxy Z의 특징과 고객 가치 포인트를 사례 중심으로 학습하고, 현장에서 바로 적용 가능한 스크립트를 제공합니다.",Galaxy Z,전문가 과정,상,#비교분석 #삼성페이 #플래그십,65,,"C584, C593, C606",2023-10-06,https://www.samsung.com/sec/smartphones/all-smartphones/,
C614,Galaxy S 디스플레이 활용,실제 상담 시나리오와 데모 흐름을 통해 Galaxy S의 강점을 자연스럽게 드러내는 방법을 익힙니다.,Galaxy S,제품 심화 기능,중,#고객만족 #생산성 #컴팩트디자인 #폴더블 #플렉스캠,47,C047,"C586, C613",2024-12-10,https://www.samsung.com/sec/tablets/all-tablets/,
C615,니즈 파악 & 제안: AtoZ,경쟁 제품 대비 차별화 요소를 정량/정성 데이터로 설명하는 법을 연습합니다.,공통,영업 전략,중,#S펜활용 #가성비 #게이밍 #소셜미디어 #플렉스윈도우,36,,"C590, C595",2023-02-11,https://www.samsung.com/sec/watches/all-watches/,
C616,Galaxy Z 보안 & 편의: 실전 가이드,"Galaxy Z의 특징과 고객 가치 포인트를 사례 중심으로 학습하고, 현장에서 바로 적용 가능한 스크립트를 제공합니다.",Galaxy Z,제품 심화 기능,중,#VOC #보안 #플래그십,49,,,2024-05-30,https://www.samsung.com/sec/buds/all-buds/,
C617,Galaxy S 보안 & 편의: 현장 적용 팁,고객 유형별 페르소나를 기반으로 제품 심화 기능 상황에서의 최적 멘트와 질문 리스트를 제시합니다.,Galaxy S,제품 심화 기능,중,#AI카메라 #배터리 #판매전략 #플렉스캠,50,C392,C614,2024-12-20,https://www.samsung.com/sec/rings/all-rings/,
C618,Galaxy Z 첫걸음: AtoZ,고객 유형별 페르소나를 기반으로 제품 기초 상황에서의 최적 멘트와 질문 리스트를 제시합니다.,Galaxy Z,제품 기초,하,#AI카메라 #플렉스윈도우,26,,,2023-12-10,https://www.samsung.com/sec/mobile-accessories/all-mobile-accessories/,
C619,Galaxy A 시리즈 한눈에 보기,실제 상담 시나리오와 데모 흐름을 통해 Galaxy A의 강점을 자연스럽게 드러내는 방법을 익힙니다.,Galaxy A,제품 기초,하,#A시리즈 #매장운영 #트렌드,27,,"C590, C597, C611",2024-05-21,https://www.samsung.com/sec/smartphones/all-smartphones/,
C620,Galaxy S 첫걸음: AtoZ,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,Galaxy S,제품 기초,하,#상담스킬 #쉬운사용법 #크로스셀링,32,"C265, C288",C606,2024-04-20,https://www.samsung.com/sec/tablets/all-tablets/,
C621,Galaxy Z 기초 다지기: 실전 가이드,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,Galaxy Z,제품 기초,중,#ExpertRAW #폴더블,38,,C597,2024-08-24,https://www.samsung.com/sec/watches/all-watches/,
C622,Galaxy Z 배터리 최적화: AtoZ,고객 유형별 페르소나를 기반으로 제품 심화 기능 상황에서의 최적 멘트와 질문 리스트를 제시합니다.,Galaxy Z,제품 심화 기능,하,#야간모드 #업무효율 #역사,67,,C600,2024-11-11,https://www.samsung.com/sec/buds/all-buds/,
C623,Galaxy A 기초 다지기: 현장 적용 팁,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,Galaxy A,제품 기초,하,#ExpertRAW #방수방진 #보안 #역사 #컴팩트디자인,29,,C616,2024-01-04,https://www.samsung.com/sec/rings/all-rings/,
C624,Galaxy S 첫걸음: 사례 중심 학습,경쟁 제품 대비 차별화 요소를 정량/정성 데이터로 설명하는 법을 연습합니다.,Galaxy S,제품 기초,하,#OneUI #플렉스캠,30,C204,C615,2024-03-23,https://www.samsung.com/sec/mobile-accessories/all-mobile-accessories/,
C625,Galaxy S 라인업 비교: 현장 적용 팁,"Galaxy S의 특징과 고객 가치 포인트를 사례 중심으로 학습하고, 현장에서 바로 적용 가능한 스크립트를 제공합니다.",Galaxy S,제품 기초,하,#멀티태스킹 #보안 #카메라전문가,29,,C616,2023-09-27,https://www.samsung.com/sec/smartphones/all-smartphones/,
C626,Galaxy A 보안 & 편의: 실전 가이드,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,Galaxy A,제품 심화 기능,하,#S펜활용 #대화면 #디스플레이 #디지털마케팅 #컴팩트디자인,43,,"C597, C599, C613",2023-08-12,https://www.samsung.com/sec/tablets/all-tablets/,
C627,Galaxy S 기초 다지기: AtoZ,고객 유형별 페르소나를 기반으로 제품 기초 상황에서의 최적 멘트와 질문 리스트를 제시합니다.,Galaxy S,제품 기초,하,#앱최적화 #업무효율 #업셀링 #클로징,23,,,2024-12-29,https://www.samsung.com/sec/watches/all-watches/,
C628,가치 설득 스토리텔링: 현장 적용 팁,"공통의 특징과 고객 가치 포인트를 사례 중심으로 학습하고, 현장에서 바로 적용 가능한 스크립트를 제공합니다.",공통,영업 전략,하,#A시리즈 #게이밍 #판매전략 #플래그십,48,,,2023-08-27,https://www.samsung.com/sec/buds/all-buds/,
C629,Galaxy S 보안 & 편의: 사례 중심 학습,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,Galaxy S,제품 심화 기능,하,#대화면 #생산성,65,,"C605, C607, C622",2024-05-14,https://www.samsung.com/sec/rings/all-rings/,
C630,Galaxy Z 보안 & 편의: AtoZ,경쟁 제품 대비 차별화 요소를 정량/정성 데이터로 설명하는 법을 연습합니다.,Galaxy Z,제품 심화 기능,중,#게이밍 #디지털마케팅 #카메라전문가 #컴팩트디자인 #크로스셀링,52,,,2024-12-31,https://www.samsung.com/sec/mobile-accessories/all-mobile-accessories/,
C631,Galaxy A 보안 & 편의,실제 상담 시나리오와 데모 흐름을 통해 Galaxy A의 강점을 자연스럽게 드러내는 방법을 익힙니다.,Galaxy A,제품 심화 기능,중,#매장운영 #보안 #판매전략,49,,,2024-08-12,https://www.samsung.com/sec/smartphones/all-smartphones/,
C632,Galaxy S 카메라 심화: AtoZ,"Galaxy S의 특징과 고객 가치 포인트를 사례 중심으로 학습하고, 현장에서 바로 적용 가능한 스크립트를 제공합니다.",Galaxy S,제품 심화 기능,중,#A시리즈 #멀티태스킹 #비교분석 #서클투서치 #소셜미디어,60,,,2023-03-12,https://www.samsung.com/sec/tablets/all-tablets/,
C633,Galaxy S 핵심 기능 이해: 현장 적용 팁,실제 상담 시나리오와 데모 흐름을 통해 Galaxy S의 강점을 자연스럽게 드러내는 방법을 익힙니다.,Galaxy S,제품 기초,하,#A시리즈 #디지털마케팅 #업셀링 #카메라전문가 #클레임,42,,"C606, C620, C624",2024-11-18,https://www.samsung.com/sec/watches/all-watches/,
C634,Galaxy A 첫걸음: AtoZ,"Galaxy A의 특징과 고객 가치 포인트를 사례 중심으로 학습하고, 현장에서 바로 적용 가능한 스크립트를 제공합니다.",Galaxy A,제품 기초,하,#매장운영 #인물사진 #크로스셀링 #트렌드,33,"C487, C559",,2024-06-04,https://www.samsung.com/sec/buds/all-buds/,
C635,Galaxy S 디스플레이 활용: 현장 적용 팁,실제 상담 시나리오와 데모 흐름을 통해 Galaxy S의 강점을 자연스럽게 드러내는 방법을 익힙니다.,Galaxy S,제품 심화 기능,하,#가성비 #업셀링 #크로스셀링,50,"C310, C581",C630,2023-05-24,https://www.samsung.com/sec/rings/all-rings/,
C636,불만 응대 실전: AtoZ,실제 상담 시나리오와 데모 흐름을 통해 공통의 강점을 자연스럽게 드러내는 방법을 익힙니다.,공통,고객 응대,중,#디지털마케팅 #보안 #앱최적화 #클레임,39,C220,"C610, C611",2023-06-30,https://www.samsung.com/sec/mobile-accessories/all-mobile-accessories/,
C637,A/S 기본 상담: AtoZ,"공통의 특징과 고객 가치 포인트를 사례 중심으로 학습하고, 현장에서 바로 적용 가능한 스크립트를 제공합니다.",공통,고객 응대,중,#가성비 #디스플레이 #인물사진,42,,,2023-06-17,https://www.samsung.com/sec/smartphones/all-smartphones/,
C638,Galaxy Z 첫걸음: 사례 중심 학습,"Galaxy Z의 특징과 고객 가치 포인트를 사례 중심으로 학습하고, 현장에서 바로 적용 가능한 스크립트를 제공합니다.",Galaxy Z,제품 기초,하,#삼성페이 #생산성 #역사 #폴더블,44,"C251, C351",,2023-04-19,https://www.samsung.com/sec/tablets/all-tablets/,
C639,Galaxy A 기초 다지기,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,Galaxy A,제품 기초,하,#상담스킬 #서클투서치 #소셜미디어 #쉬운사용법,21,,C636,2024-06-26,https://www.samsung.com/sec/watches/all-watches/,
C640,Galaxy A 디스플레이 활용: 실전 가이드,경쟁 제품 대비 차별화 요소를 정량/정성 데이터로 설명하는 법을 연습합니다.,Galaxy A,제품 심화 기능,상,#게이밍 #배터리 #클레임,36,,C621,2024-04-10,https://www.samsung.com/sec/buds/all-buds/,
C641,Galaxy A 보안 & 편의: AtoZ,실제 상담 시나리오와 데모 흐름을 통해 Galaxy A의 강점을 자연스럽게 드러내는 방법을 익힙니다.,Galaxy A,제품 심화 기능,하,#AI카메라 #플렉스윈도우 #혁신,49,"C100, C133","C611, C618, C638",2023-11-06,https://www.samsung.com/sec/rings/all-rings/,
C642,CS 케이스 스터디,경쟁 제품 대비 차별화 요소를 정량/정성 데이터로 설명하는 법을 연습합니다.,공통,고객 응대,중,#방수방진 #브랜드 #인물사진 #플렉스윈도우 #플렉스캠,39,"C073, C166","C614, C623, C636",2024-04-13,https://www.samsung.com/sec/mobile-accessories/all-mobile-accessories/,
C643,Galaxy A 시스템 튜닝: 현장 적용 팁,경쟁 제품 대비 차별화 요소를 정량/정성 데이터로 설명하는 법을 연습합니다.,Galaxy A,전문가 과정,중,#고객만족 #야간모드 #컴팩트디자인,58,C328,,2024-06-19,https://www.samsung.com/sec/smartphones/all-smartphones/,
C644,Galaxy A 라인업 비교,경쟁 제품 대비 차별화 요소를 정량/정성 데이터로 설명하는 법을 연습합니다.,Galaxy A,제품 기초,하,#VOC #멀티태스킹,29,,,2024-08-12,https://www.samsung.com/sec/tablets/all-tablets/,
C645,Galaxy A 첫걸음: 사례 중심 학습,"Galaxy A의 특징과 고객 가치 포인트를 사례 중심으로 학습하고, 현장에서 바로 적용 가능한 스크립트를 제공합니다.",Galaxy A,제품 기초,하,#생성형편집 #쉬운사용법 #야간모드 #플래그십,35,,"C633, C643",2024-09-28,https://www.samsung.com/sec/watches/all-watches/,
C646,Galaxy Z 디스플레이 활용: AtoZ,"Galaxy Z의 특징과 고객 가치 포인트를 사례 중심으로 학습하고, 현장에서 바로 적용 가능한 스크립트를 제공합니다.",Galaxy Z,제품 심화 기능,중,#AI카메라 #생성형편집 #앱최적화,40,,"C616, C640",2023-08-02,https://www.samsung.com/sec/buds/all-buds/,
C647,온라인 전환: 사례 중심 학습,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,공통,입문 전략,하,#방수방진 #업셀링 #컴팩트디자인 #플렉스캠,42,"C060, C159","C623, C625",2024-12-24,https://www.samsung.com/sec/rings/all-rings/,
C648,불만 응대 실전: AtoZ,실제 상담 시나리오와 데모 흐름을 통해 공통의 강점을 자연스럽게 드러내는 방법을 익힙니다.,공통,고객 응대,상,#OneUI #배터리,24,,,2024-04-24,https://www.samsung.com/sec/mobile-accessories/all-mobile-accessories/,
C649,Galaxy S 핵심 기능 이해: 사례 중심 학습,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,Galaxy S,제품 기초,하,#ProMode #VOC #멀티태스킹,28,,C633,2024-11-30,https://www.samsung.com/sec/smartphones/all-smartphones/,
C650,가치 설득 스토리텔링,실제 상담 시나리오와 데모 흐름을 통해 공통의 강점을 자연스럽게 드러내는 방법을 익힙니다.,공통,영업 전략,중,#멀티태스킹 #삼성페이 #상담스킬 #쉬운사용법,46,,,2023-03-27,https://www.samsung.com/sec/tablets/all-tablets/,
C651,Galaxy A 카메라 심화: 실전 가이드,실제 상담 시나리오와 데모 흐름을 통해 Galaxy A의 강점을 자연스럽게 드러내는 방법을 익힙니다.,Galaxy A,제품 심화 기능,상,#OneUI #Z세대 #가성비 #서클투서치,56,,"C622, C630, C645",2024-11-18,https://www.samsung.com/sec/watches/all-watches/,
C652,Galaxy A 기초 다지기: 사례 중심 학습,실제 상담 시나리오와 데모 흐름을 통해 Galaxy A의 강점을 자연스럽게 드러내는 방법을 익힙니다.,Galaxy A,제품 기초,하,#대화면 #폴더블,20,C281,"C641, C645, C646",2023-11-01,https://www.samsung.com/sec/buds/all-buds/,
C653,Galaxy S 핵심 기능 이해: AtoZ,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,Galaxy S,제품 기초,하,#쉬운사용법 #클레임 #클로징,27,C335,C623,2023-06-14,https://www.samsung.com/sec/rings/all-rings/,
C654,경쟁사 대응: 실전 가이드,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,공통,영업 전략,중,#OneUI #보안 #서클투서치 #앱최적화,48,,"C633, C645, C652",2023-04-28,https://www.samsung.com/sec/mobile-accessories/all-mobile-accessories/,
C655,리뷰 관리: AtoZ,실제 상담 시나리오와 데모 흐름을 통해 공통의 강점을 자연스럽게 드러내는 방법을 익힙니다.,공통,고객 응대,중,#VOC #클레임,40,,C648,2024-10-15,https://www.samsung.com/sec/smartphones/all-smartphones/,
